,Subject,Condition,Correct,ReactionTime
3061,10,Medium,1,646
3062,10,Hard,0,648
3063,10,Medium,1,648
3064,10,Easy,1,649
3065,10,Hard,1,652
3066,10,Hard,1,652
3067,10,Medium,1,653
3068,10,Medium,0,654
3069,10,Medium,1,659
3070,10,Hard,1,660
3071,10,Easy,1,660
3072,10,Easy,1,664
3073,10,Easy,1,665
3074,10,Medium,1,665
3075,10,Hard,1,669
3076,10,Easy,1,669
3077,10,Easy,1,670
3078,10,Medium,1,670
3079,10,Medium,1,671
3080,10,Hard,1,672
3081,10,Medium,0,672
3082,10,Hard,0,679
3083,10,Easy,1,679
3084,10,Medium,1,682
3085,10,Hard,1,682
3086,10,Hard,1,687
3087,10,Hard,0,688
3088,10,Easy,1,688
3089,10,Medium,1,690
3090,10,Easy,1,691
3091,10,Medium,0,692
3092,10,Hard,1,694
3093,10,Easy,1,695
3094,10,Medium,1,696
3095,10,Easy,1,697
3096,10,Easy,1,697
3097,10,Hard,1,698
3098,10,Easy,1,699
3099,10,Easy,1,702
3100,10,Medium,1,703
3101,10,Easy,1,705
3102,10,Hard,0,705
3103,10,Hard,0,707
3104,10,Hard,1,708
3105,10,Medium,1,708
3106,10,Easy,1,709
3107,10,Medium,1,709
3108,10,Easy,1,711
3109,10,Easy,1,711
3110,10,Medium,1,711
3111,10,Easy,1,713
3112,10,Hard,1,713
3113,10,Easy,1,714
3114,10,Hard,1,716
3115,10,Medium,1,716
3116,10,Medium,1,718
3117,10,Medium,1,719
3118,10,Medium,0,720
3119,10,Medium,1,722
3120,10,Medium,1,722
3121,10,Easy,1,722
3122,10,Medium,1,723
3123,10,Hard,0,724
3124,10,Easy,1,724
3125,10,Easy,1,726
3126,10,Easy,1,728
3127,10,Easy,1,732
3128,10,Hard,1,735
3129,10,Medium,1,736
3130,10,Medium,1,738
3131,10,Hard,1,740
3132,10,Hard,1,741
3133,10,Medium,0,742
3134,10,Hard,1,744
3135,10,Easy,1,744
3136,10,Hard,1,744
3137,10,Hard,1,745
3138,10,Hard,0,745
3139,10,Easy,1,745
3140,10,Medium,1,746
3141,10,Hard,1,746
3142,10,Medium,1,748
3143,10,Hard,1,750
3144,10,Medium,0,750
3145,10,Hard,1,752
3146,10,Medium,1,752
3147,10,Easy,1,753
3148,10,Easy,1,754
3149,10,Easy,1,755
3150,10,Medium,1,756
3151,10,Hard,1,758
3152,10,Easy,1,758
3153,10,Medium,0,758
3154,10,Easy,1,760
3155,10,Hard,0,765
3156,10,Medium,0,765
3157,10,Medium,1,765
3158,10,Medium,1,767
3159,10,Easy,1,771
3160,10,Easy,1,776
3161,10,Hard,1,777
3162,10,Easy,1,777
3163,10,Hard,1,781
3164,10,Hard,0,786
3165,10,Easy,1,786
3166,10,Medium,1,787
3167,10,Easy,1,789
3168,10,Hard,1,792
3169,10,Hard,1,793
3170,10,Medium,1,793
3171,10,Easy,1,793
3172,10,Easy,1,793
3173,10,Medium,1,796
3174,10,Medium,1,796
3175,10,Easy,1,796
3176,10,Easy,1,797
3177,10,Medium,1,797
3178,10,Hard,1,797
3179,10,Easy,1,799
3180,10,Hard,1,799
3181,10,Hard,1,800
3182,10,Hard,1,800
3183,10,Hard,1,802
3184,10,Easy,1,802
3185,10,Easy,1,803
3186,10,Easy,1,805
3187,10,Medium,1,805
3188,10,Hard,0,807
3189,10,Medium,1,808
3190,10,Easy,1,810
3191,10,Easy,1,810
3192,10,Hard,1,813
3193,10,Easy,0,814
3194,10,Easy,1,814
3195,10,Hard,0,814
3196,10,Easy,1,815
3197,10,Easy,1,816
3198,10,Hard,1,817
3199,10,Hard,0,819
3200,10,Hard,1,820
3201,10,Hard,1,825
3202,10,Easy,1,825
3203,10,Easy,1,828
3204,10,Hard,0,830
3205,10,Hard,1,831
3206,10,Easy,1,831
3207,10,Easy,1,833
3208,10,Easy,1,835
3209,10,Medium,1,836
3210,10,Medium,1,837
3211,10,Hard,1,838
3212,10,Easy,1,842
3213,10,Medium,1,842
3214,10,Easy,1,847
3215,10,Hard,1,852
3216,10,Medium,1,860
3217,10,Easy,1,864
3218,10,Medium,1,864
3219,10,Medium,0,865
3220,10,Easy,0,866
3221,10,Easy,1,866
3222,10,Hard,1,867
3223,10,Hard,1,868
3224,10,Easy,1,869
3225,10,Hard,1,870
3226,10,Hard,1,873
3227,10,Easy,1,875
3228,10,Hard,1,875
3229,10,Hard,0,877
3230,10,Hard,1,878
3231,10,Hard,1,880
3232,10,Medium,1,881
3233,10,Hard,1,881
3234,10,Hard,1,882
3235,10,Medium,1,883
3236,10,Hard,0,884
3237,10,Medium,1,885
3238,10,Easy,1,890
3239,10,Hard,1,894
3240,10,Medium,0,895
3241,10,Medium,1,896
3242,10,Easy,1,897
3243,10,Medium,1,906
3244,10,Medium,0,916
3245,10,Easy,0,923
3246,10,Medium,1,927
3247,10,Hard,0,928
3248,10,Easy,1,931
3249,10,Hard,1,932
3250,10,Hard,1,942
3251,10,Hard,0,943
3252,10,Medium,1,947
3253,10,Medium,0,952
3254,10,Medium,0,953
3255,10,Hard,1,960
3256,10,Easy,0,963
3257,10,Easy,0,967
3258,10,Easy,1,988
3259,10,Hard,1,992
3260,10,Hard,1,993
3261,10,Easy,0,995
3262,10,Medium,1,1001
3263,10,Hard,1,1004
3264,10,Medium,0,1010
3265,10,Hard,1,1011
3266,10,Hard,0,1011
3267,10,Hard,1,1012
3268,10,Easy,1,1015
3269,10,Hard,1,1021
3270,10,Easy,1,1022
3271,10,Medium,1,1029
3272,10,Easy,1,1030
3273,10,Medium,0,1035
3274,10,Hard,1,1038
3275,10,Hard,1,1044
3276,10,Hard,1,1046
3277,10,Hard,1,1046
3278,10,Hard,0,1054
3279,10,Easy,1,1057
3280,10,Hard,0,1057
3281,10,Medium,1,1058
3282,10,Easy,1,1063
3283,10,Medium,0,1064
3284,10,Medium,0,1065
3285,10,Easy,0,1066
3286,10,Hard,1,1067
3287,10,Hard,1,1074
3288,10,Hard,0,1075
3289,10,Hard,1,1078
3290,10,Hard,0,1082
3291,10,Medium,1,1090
3292,10,Hard,1,1091
3293,10,Hard,1,1092
3294,10,Easy,1,1092
3295,10,Medium,1,1095
3296,10,Hard,0,1101
3297,10,Hard,0,1102
3298,10,Easy,1,1112
3299,10,Hard,1,1117
3300,10,Medium,0,1121
3301,10,Hard,1,1133
3302,10,Medium,1,1138
3303,10,Hard,1,1142
3304,10,Easy,1,1152
3305,10,Medium,0,1159
3306,10,Hard,1,1161
3307,10,Hard,1,1161
3308,10,Medium,0,1170
3309,10,Medium,1,1173
3310,10,Hard,0,1189
3311,10,Medium,1,1194
3312,10,Medium,1,1202
3313,10,Easy,1,1215
3314,10,Easy,1,1217
3315,10,Medium,0,1220
3316,10,Easy,1,1221
3317,10,Hard,1,1234
3318,10,Hard,1,1248
3319,10,Hard,1,1252
3320,10,Easy,1,1268
3321,10,Easy,1,1292
3322,10,Hard,1,1310
3323,10,Hard,1,1314
3324,10,Medium,1,1334
3325,10,Medium,1,1357
3326,10,Medium,1,1381
3327,10,Hard,1,1408
3328,10,Easy,0,1413
3329,10,Medium,1,1470
3330,10,Hard,1,1479
3331,10,Easy,1,1488
3332,10,Hard,1,1510
3333,10,Medium,0,1518
3334,10,Hard,1,1547
3335,10,Hard,1,1596
3336,10,Hard,0,1627
3337,10,Medium,0,1662
3338,10,Easy,1,1697
3339,10,Medium,0,1874
3340,11,Easy,1,491
3341,11,Medium,1,500
3342,11,Medium,1,527
3343,11,Easy,1,539
3344,11,Medium,1,542
3345,11,Hard,0,546
3346,11,Easy,1,550
3347,11,Medium,1,551
3348,11,Medium,1,552
3349,11,Medium,1,552
3350,11,Easy,1,552
3351,11,Easy,1,553
3352,11,Easy,1,555
3353,11,Medium,1,557
3354,11,Hard,1,562
3355,11,Easy,0,564
3356,11,Hard,1,566
3357,11,Medium,1,570
3358,11,Hard,1,575
3359,11,Easy,1,578
3360,11,Easy,1,580
3361,11,Easy,1,581
3362,11,Easy,1,582
3363,11,Medium,1,583
3364,11,Hard,0,583
3365,11,Easy,1,587
3366,11,Easy,1,588
3367,11,Easy,1,590
3368,11,Easy,1,590
3369,11,Easy,1,591
3370,11,Easy,1,597
3371,11,Easy,1,598
3372,11,Easy,1,602
3373,11,Easy,1,607
3374,11,Easy,1,611
3375,11,Easy,1,611
3376,11,Easy,1,614
3377,11,Medium,1,616
3378,11,Easy,1,619
3379,11,Medium,1,619
3380,11,Medium,1,620
3381,11,Easy,1,620
3382,11,Medium,1,624
3383,11,Medium,1,625
3384,11,Medium,1,625
3385,11,Easy,1,626
3386,11,Easy,0,627
3387,11,Easy,1,627
3388,11,Easy,1,630
3389,11,Medium,1,631
3390,11,Hard,1,631
3391,11,Easy,1,631
3392,11,Medium,1,633
3393,11,Easy,1,636
3394,11,Medium,1,638
3395,11,Medium,1,640
3396,11,Hard,1,646
3397,11,Medium,1,649
3398,11,Easy,1,649
3399,11,Medium,0,650
3400,11,Medium,1,652
3401,11,Easy,1,652
3402,11,Hard,1,653
3403,11,Medium,1,656
3404,11,Easy,1,656
3405,11,Medium,1,657
3406,11,Easy,1,659
3407,11,Easy,1,659
3408,11,Easy,1,659
3409,11,Hard,1,660
3410,11,Hard,1,661
3411,11,Easy,1,661
3412,11,Medium,1,661
3413,11,Hard,1,662
3414,11,Easy,1,664
3415,11,Hard,1,665
3416,11,Hard,1,667
3417,11,Easy,1,667
3418,11,Easy,1,669
3419,11,Easy,1,669
3420,11,Easy,1,669
3421,11,Hard,1,670
3422,11,Easy,1,671
3423,11,Medium,1,672
3424,11,Hard,1,675
3425,11,Medium,1,676
3426,11,Medium,1,676
3427,11,Easy,1,677
3428,11,Easy,1,678
3429,11,Hard,1,681
3430,11,Medium,1,684
3431,11,Easy,1,685
3432,11,Easy,1,686
3433,11,Easy,1,686
3434,11,Hard,1,687
3435,11,Hard,1,688
3436,11,Hard,0,688
3437,11,Easy,1,688
3438,11,Medium,1,690
3439,11,Medium,1,690
3440,11,Medium,0,691
3441,11,Hard,1,691
3442,11,Easy,1,694
3443,11,Medium,1,694
3444,11,Medium,1,696
3445,11,Hard,1,698
3446,11,Easy,1,702
3447,11,Medium,1,703
3448,11,Medium,1,707
3449,11,Easy,1,708
3450,11,Medium,1,708
3451,11,Easy,1,710
3452,11,Hard,1,713
3453,11,Medium,1,714
3454,11,Easy,1,717
3455,11,Medium,1,717
3456,11,Medium,1,717
3457,11,Hard,0,718
3458,11,Medium,1,719
3459,11,Hard,1,720
3460,11,Hard,0,720
3461,11,Hard,1,720
3462,11,Hard,0,721
3463,11,Hard,1,721
3464,11,Hard,0,722
3465,11,Medium,1,723
3466,11,Easy,1,725
3467,11,Medium,1,728
3468,11,Hard,0,729
3469,11,Medium,1,730
3470,11,Medium,1,731
3471,11,Medium,1,731
3472,11,Easy,1,733
3473,11,Easy,1,734
3474,11,Medium,1,736
3475,11,Medium,1,738
3476,11,Hard,1,744
3477,11,Hard,1,749
3478,11,Easy,1,749
3479,11,Easy,1,751
3480,11,Easy,1,752
3481,11,Easy,1,753
3482,11,Hard,1,753
3483,11,Hard,0,756
3484,11,Easy,1,758
3485,11,Easy,1,759
3486,11,Medium,1,761
3487,11,Medium,1,763
3488,11,Medium,1,763
3489,11,Easy,1,763
3490,11,Hard,1,764
3491,11,Hard,0,764
3492,11,Medium,1,765
3493,11,Hard,1,765
3494,11,Hard,1,767
3495,11,Easy,1,772
3496,11,Medium,1,776
3497,11,Hard,1,776
3498,11,Easy,1,777
3499,11,Medium,1,779
3500,11,Easy,1,779
3501,11,Hard,1,780
3502,11,Medium,1,780
3503,11,Medium,1,781
3504,11,Medium,1,784
3505,11,Easy,1,784
3506,11,Medium,1,785
3507,11,Medium,0,786
3508,11,Medium,0,788
3509,11,Medium,1,789
3510,11,Hard,1,792
3511,11,Easy,1,794
3512,11,Easy,1,799
3513,11,Easy,0,802
3514,11,Easy,1,802
3515,11,Hard,1,804
3516,11,Medium,0,806
3517,11,Hard,1,807
3518,11,Hard,1,808
3519,11,Medium,1,818
3520,11,Hard,1,818
3521,11,Medium,1,820
3522,11,Hard,0,820
3523,11,Medium,1,821
3524,11,Hard,1,822
3525,11,Medium,0,824
3526,11,Medium,1,826
3527,11,Medium,0,826
3528,11,Hard,1,826
3529,11,Hard,1,826
3530,11,Medium,1,829
3531,11,Medium,1,830
3532,11,Easy,1,835
3533,11,Hard,0,837
3534,11,Hard,0,838
3535,11,Hard,1,842
3536,11,Medium,1,843
3537,11,Easy,1,848
3538,11,Hard,0,849
3539,11,Easy,1,849
3540,11,Medium,0,853
3541,11,Easy,1,858
3542,11,Hard,1,861
3543,11,Hard,1,861
3544,11,Easy,1,861
3545,11,Medium,1,862
3546,11,Hard,1,862
3547,11,Easy,1,864
3548,11,Easy,1,871
3549,11,Easy,1,872
3550,11,Hard,0,875
3551,11,Easy,1,881
3552,11,Hard,0,883
3553,11,Hard,1,884
3554,11,Hard,0,885
3555,11,Medium,1,886
3556,11,Hard,1,888
3557,11,Medium,1,891
3558,11,Hard,1,894
3559,11,Hard,0,895
3560,11,Medium,1,896
3561,11,Easy,1,896
3562,11,Easy,1,898
3563,11,Medium,0,901
3564,11,Easy,1,904
3565,11,Hard,1,912
3566,11,Easy,1,915
3567,11,Easy,0,916
3568,11,Hard,1,919
3569,11,Medium,1,927
3570,11,Easy,1,928
3571,11,Easy,1,929
3572,11,Hard,1,934
3573,11,Easy,1,941
3574,11,Hard,0,942
3575,11,Hard,1,945
3576,11,Hard,1,947
3577,11,Medium,1,949
3578,11,Easy,1,949
3579,11,Easy,1,949
3580,11,Medium,0,950
3581,11,Hard,0,953
3582,11,Hard,1,954
3583,11,Hard,0,967
3584,11,Hard,0,968
3585,11,Easy,1,983
3586,11,Hard,1,985
3587,11,Medium,1,986
3588,11,Hard,1,987
3589,11,Medium,0,987
3590,11,Hard,0,988
3591,11,Hard,0,997
3592,11,Hard,1,997
3593,11,Hard,1,1001
3594,11,Easy,1,1004
3595,11,Hard,1,1021
3596,11,Easy,1,1021
3597,11,Easy,1,1032
3598,11,Easy,1,1038
3599,11,Easy,1,1039
3600,11,Hard,0,1041
3601,11,Medium,1,1042
3602,11,Hard,0,1044
3603,11,Medium,1,1050
3604,11,Easy,1,1055
3605,11,Easy,1,1058
3606,11,Medium,1,1076
3607,11,Easy,0,1080
3608,11,Medium,1,1081
3609,11,Hard,1,1081
3610,11,Easy,1,1082
3611,11,Hard,0,1103
3612,11,Hard,0,1107
3613,11,Hard,1,1113
3614,11,Hard,0,1114
3615,11,Hard,1,1114
3616,11,Hard,1,1115
3617,11,Easy,1,1122
3618,11,Hard,0,1129
3619,11,Hard,1,1133
3620,11,Hard,1,1147
3621,11,Medium,1,1155
3622,11,Hard,1,1161
3623,11,Medium,1,1172
3624,11,Hard,0,1177
3625,11,Hard,1,1178
3626,11,Hard,0,1181
3627,11,Medium,1,1187
3628,11,Medium,1,1188
3629,11,Hard,1,1189
3630,11,Medium,1,1203
3631,11,Easy,0,1212
3632,11,Hard,0,1229
3633,11,Hard,1,1229
3634,11,Hard,0,1230
3635,11,Medium,0,1249
3636,11,Medium,1,1254
3637,11,Easy,1,1259
3638,11,Medium,1,1262
3639,11,Medium,1,1269
3640,11,Medium,0,1286
3641,11,Medium,1,1287
3642,11,Medium,1,1289
3643,11,Hard,1,1298
3644,11,Hard,0,1315
3645,11,Easy,1,1324
3646,11,Medium,1,1342
3647,11,Medium,1,1345
3648,11,Hard,0,1349
3649,11,Medium,1,1351
3650,11,Medium,0,1353
3651,11,Easy,0,1367
3652,11,Medium,0,1399
3653,11,Medium,1,1404
3654,11,Hard,1,1413
3655,11,Easy,0,1417
3656,11,Easy,1,1427
3657,11,Hard,0,1428
3658,11,Medium,0,1431
3659,11,Hard,1,1431
3660,11,Medium,1,1452
3661,11,Hard,1,1471
3662,11,Medium,1,1472
3663,11,Hard,1,1473
3664,11,Hard,1,1482
3665,11,Easy,1,1484
3666,11,Medium,1,1491
3667,11,Hard,1,1511
3668,11,Medium,1,1551
3669,11,Hard,1,1552
3670,11,Easy,1,1564
3671,11,Medium,0,1586
3672,11,Hard,1,1632
3673,11,Medium,1,1636
3674,11,Hard,1,1669
3675,11,Hard,0,1679
3676,11,Easy,1,1765
3677,11,Hard,0,1767
3678,11,Medium,1,1796
3679,11,Easy,1,1815
3680,11,Hard,0,1898
3681,11,Medium,1,1901
3682,11,Hard,0,1910
3683,11,Medium,0,1995
3684,11,Medium,0,2123
3685,11,Hard,1,2130
3686,11,Hard,0,2195
3687,11,Medium,0,2207
3688,12,Easy,1,559
3689,12,Medium,1,585
3690,12,Easy,1,587
3691,12,Easy,1,597
3692,12,Easy,1,604
3693,12,Medium,1,622
3694,12,Hard,1,626
3695,12,Easy,1,629
3696,12,Easy,1,631
3697,12,Easy,1,632
3698,12,Easy,1,633
3699,12,Medium,1,634
3700,12,Easy,1,637
3701,12,Hard,0,642
3702,12,Hard,0,642
3703,12,Medium,1,642
3704,12,Easy,1,650
3705,12,Easy,1,654
3706,12,Easy,1,655
3707,12,Easy,1,655
3708,12,Hard,1,657
3709,12,Hard,1,657
3710,12,Easy,1,659
3711,12,Easy,1,662
3712,12,Easy,1,664
3713,12,Easy,1,665
3714,12,Easy,1,665
3715,12,Easy,1,666
3716,12,Medium,1,668
3717,12,Hard,1,668
3718,12,Easy,1,668
3719,12,Hard,1,669
3720,12,Medium,1,674
3721,12,Easy,1,674
3722,12,Medium,0,675
3723,12,Hard,1,676
3724,12,Easy,1,676
3725,12,Medium,1,676
3726,12,Medium,1,677
3727,12,Easy,1,680
3728,12,Easy,0,681
3729,12,Hard,0,681
3730,12,Medium,1,685
3731,12,Easy,1,686
3732,12,Easy,1,687
3733,12,Medium,1,687
3734,12,Hard,1,687
3735,12,Easy,0,688
3736,12,Hard,1,688
3737,12,Medium,1,688
3738,12,Hard,1,689
3739,12,Medium,1,689
3740,12,Medium,1,689
3741,12,Medium,1,691
3742,12,Easy,1,692
3743,12,Medium,1,693
3744,12,Hard,1,694
3745,12,Medium,1,697
3746,12,Medium,1,697
3747,12,Medium,1,698
3748,12,Medium,1,700
3749,12,Hard,1,703
3750,12,Hard,0,703
3751,12,Easy,1,703
3752,12,Easy,1,705
3753,12,Hard,0,705
3754,12,Medium,1,706
3755,12,Hard,0,706
3756,12,Easy,1,706
3757,12,Medium,1,706
3758,12,Easy,1,708
3759,12,Easy,1,708
3760,12,Hard,0,708
3761,12,Easy,1,710
3762,12,Easy,1,711
3763,12,Medium,1,713
3764,12,Easy,1,714
3765,12,Easy,1,718
3766,12,Hard,0,720
3767,12,Easy,0,720
3768,12,Hard,1,720
3769,12,Hard,1,721
3770,12,Hard,0,723
3771,12,Hard,1,723
3772,12,Hard,0,724
3773,12,Medium,1,724
3774,12,Medium,1,724
3775,12,Easy,1,725
3776,12,Medium,1,729
3777,12,Medium,1,730
3778,12,Easy,1,734
3779,12,Easy,1,734
3780,12,Medium,1,734
3781,12,Medium,1,735
3782,12,Medium,0,735
3783,12,Hard,1,736
3784,12,Easy,1,737
3785,12,Hard,1,738
3786,12,Medium,1,738
3787,12,Medium,1,738
3788,12,Hard,1,739
3789,12,Hard,1,741
3790,12,Hard,1,744
3791,12,Easy,1,744
3792,12,Easy,1,745
3793,12,Medium,1,745
3794,12,Hard,1,746
3795,12,Easy,1,747
3796,12,Easy,1,749
3797,12,Easy,1,750
3798,12,Hard,1,750
3799,12,Medium,1,750
3800,12,Hard,1,752
3801,12,Medium,0,752
3802,12,Medium,1,754
3803,12,Medium,1,755
3804,12,Easy,1,758
3805,12,Easy,1,760
3806,12,Easy,1,769
3807,12,Easy,0,769
3808,12,Hard,0,771
3809,12,Hard,1,771
3810,12,Easy,1,774
3811,12,Easy,1,775
3812,12,Medium,1,775
3813,12,Medium,1,778
3814,12,Medium,1,779
3815,12,Hard,0,783
3816,12,Hard,1,784
3817,12,Easy,1,784
3818,12,Hard,0,785
3819,12,Medium,1,793
3820,12,Medium,1,796
3821,12,Hard,0,798
3822,12,Easy,1,798
3823,12,Medium,1,801
3824,12,Easy,1,804
3825,12,Hard,0,805
3826,12,Medium,1,806
3827,12,Hard,1,810
3828,12,Hard,1,810
3829,12,Medium,0,810
3830,12,Easy,1,812
3831,12,Medium,1,812
3832,12,Hard,1,813
3833,12,Easy,1,814
3834,12,Hard,1,816
3835,12,Medium,1,816
3836,12,Medium,1,821
3837,12,Medium,1,821
3838,12,Hard,0,822
3839,12,Easy,1,822
3840,12,Medium,1,822
3841,12,Easy,1,824
3842,12,Medium,1,827
3843,12,Hard,0,829
3844,12,Hard,1,830
3845,12,Hard,0,831
3846,12,Easy,1,835
3847,12,Hard,1,836
3848,12,Easy,0,838
3849,12,Medium,1,838
3850,12,Easy,1,841
3851,12,Easy,0,843
3852,12,Hard,1,844
3853,12,Easy,1,844
3854,12,Medium,0,845
3855,12,Medium,0,847
3856,12,Hard,0,849
3857,12,Easy,0,849
3858,12,Medium,1,850
3859,12,Hard,1,851
3860,12,Hard,1,855
3861,12,Medium,1,859
3862,12,Hard,1,864
3863,12,Medium,0,866
3864,12,Easy,1,867
3865,12,Easy,1,867
3866,12,Easy,0,867
3867,12,Hard,1,868
3868,12,Hard,1,873
3869,12,Easy,1,874
3870,12,Hard,0,876
3871,12,Hard,0,876
3872,12,Hard,1,877
3873,12,Medium,1,877
3874,12,Hard,1,879
3875,12,Hard,1,881
3876,12,Medium,0,883
3877,12,Medium,1,883
3878,12,Medium,0,883
3879,12,Easy,1,885
3880,12,Medium,0,886
3881,12,Medium,1,887
3882,12,Easy,1,889
3883,12,Easy,1,889
3884,12,Medium,0,892
3885,12,Medium,0,892
3886,12,Hard,1,897
3887,12,Hard,1,900
3888,12,Easy,1,902
3889,12,Medium,1,904
3890,12,Medium,1,905
3891,12,Medium,1,906
3892,12,Hard,1,906
3893,12,Hard,1,907
3894,12,Medium,1,909
3895,12,Medium,1,909
3896,12,Hard,0,910
3897,12,Hard,0,910
3898,12,Hard,1,912
3899,12,Medium,0,913
3900,12,Easy,1,913
3901,12,Hard,1,915
3902,12,Easy,1,921
3903,12,Medium,1,922
3904,12,Medium,1,929
3905,12,Medium,0,929
3906,12,Hard,1,930
3907,12,Hard,0,931
3908,12,Hard,0,932
3909,12,Hard,0,934
3910,12,Easy,1,936
3911,12,Hard,1,938
3912,12,Easy,1,939
3913,12,Medium,1,939
3914,12,Hard,1,940
3915,12,Medium,1,941
3916,12,Medium,0,948
3917,12,Hard,0,950
3918,12,Hard,0,950
3919,12,Easy,0,951
3920,12,Hard,0,952
3921,12,Easy,0,953
3922,12,Easy,1,954
3923,12,Medium,1,956
3924,12,Medium,1,958
3925,12,Hard,0,959
3926,12,Medium,1,961
3927,12,Hard,1,965
3928,12,Easy,1,967
3929,12,Easy,1,968
3930,12,Medium,1,968
3931,12,Easy,0,971
3932,12,Easy,1,973
3933,12,Hard,1,974
3934,12,Easy,1,977
3935,12,Easy,0,978
3936,12,Hard,0,981
3937,12,Medium,1,983
3938,12,Hard,0,983
3939,12,Easy,1,984
3940,12,Medium,1,985
3941,12,Hard,0,987
3942,12,Easy,1,989
3943,12,Hard,1,995
3944,12,Hard,1,997
3945,12,Easy,1,998
3946,12,Hard,0,999
3947,12,Easy,1,999
3948,12,Medium,0,999
3949,12,Hard,1,1001
3950,12,Easy,1,1001
3951,12,Hard,0,1003
3952,12,Hard,0,1005
3953,12,Hard,0,1005
3954,12,Easy,0,1007
3955,12,Hard,1,1013
3956,12,Hard,1,1016
3957,12,Hard,1,1020
3958,12,Easy,0,1030
3959,12,Hard,0,1031
3960,12,Hard,0,1039
3961,12,Medium,1,1039
3962,12,Hard,1,1044
3963,12,Medium,0,1046
3964,12,Medium,0,1052
3965,12,Medium,1,1052
3966,12,Easy,1,1055
3967,12,Medium,1,1056
3968,12,Hard,0,1058
3969,12,Hard,1,1066
3970,12,Easy,1,1066
3971,12,Medium,1,1067
3972,12,Hard,1,1082
3973,12,Easy,1,1083
3974,12,Easy,1,1084
3975,12,Hard,1,1088
3976,12,Medium,1,1089
3977,12,Medium,1,1094
3978,12,Hard,1,1096
3979,12,Medium,1,1096
3980,12,Medium,1,1097
3981,12,Hard,1,1100
3982,12,Easy,1,1101
3983,12,Hard,1,1105
3984,12,Medium,1,1106
3985,12,Medium,1,1115
3986,12,Medium,1,1117
3987,12,Easy,1,1119
3988,12,Medium,0,1123
3989,12,Easy,1,1124
3990,12,Hard,0,1126
3991,12,Hard,1,1126
3992,12,Easy,0,1129
3993,12,Easy,0,1134
3994,12,Hard,0,1137
3995,12,Hard,1,1155
3996,12,Easy,1,1170
3997,12,Medium,0,1173
3998,12,Easy,1,1174
3999,12,Easy,0,1176
4000,12,Hard,1,1186
4001,12,Medium,1,1190
4002,12,Easy,1,1193
4003,12,Medium,0,1199
4004,12,Medium,1,1202
4005,12,Easy,0,1206
4006,12,Medium,1,1216
4007,12,Hard,0,1227
4008,12,Hard,1,1237
4009,12,Hard,1,1242
4010,12,Easy,0,1243
4011,12,Medium,0,1254
4012,12,Medium,0,1255
4013,12,Hard,0,1277
4014,12,Medium,1,1285
4015,12,Hard,1,1303
4016,12,Medium,1,1316
4017,12,Hard,1,1321
4018,12,Easy,1,1348
4019,12,Medium,1,1349
4020,12,Medium,1,1378
4021,12,Hard,0,1453
4022,12,Hard,0,1494
4023,12,Medium,1,1974
4024,13,Hard,1,531
4025,13,Easy,1,537
4026,13,Medium,1,545
4027,13,Medium,1,547
4028,13,Medium,1,548
4029,13,Medium,1,563
4030,13,Easy,1,565
4031,13,Hard,1,571
4032,13,Hard,1,571
4033,13,Medium,1,572
4034,13,Hard,0,579
4035,13,Hard,1,592
4036,13,Easy,1,594
4037,13,Easy,1,594
4038,13,Hard,1,598
4039,13,Medium,1,599
4040,13,Hard,1,599
4041,13,Easy,1,600
4042,13,Easy,1,600
4043,13,Easy,1,608
4044,13,Medium,1,609
4045,13,Easy,1,613
4046,13,Hard,0,613
4047,13,Easy,1,614
4048,13,Easy,1,615
4049,13,Medium,1,618
4050,13,Hard,1,618
4051,13,Hard,1,619
4052,13,Medium,1,622
4053,13,Easy,1,624
4054,13,Easy,1,625
4055,13,Hard,0,626
4056,13,Hard,0,626
4057,13,Hard,1,629
4058,13,Medium,1,629
4059,13,Medium,1,630
4060,13,Hard,1,630
4061,13,Easy,1,631
4062,13,Easy,1,631
4063,13,Easy,1,634
4064,13,Medium,1,635
4065,13,Medium,1,637
4066,13,Easy,1,639
4067,13,Hard,1,639
4068,13,Medium,1,640
4069,13,Easy,1,642
4070,13,Medium,1,643
4071,13,Medium,1,644
4072,13,Easy,1,645
4073,13,Medium,1,645
4074,13,Easy,1,646
4075,13,Medium,1,647
4076,13,Medium,1,647
4077,13,Medium,1,648
4078,13,Medium,1,649
4079,13,Easy,1,649
4080,13,Medium,1,652
4081,13,Hard,0,656
4082,13,Medium,1,659
4083,13,Easy,1,661
4084,13,Hard,1,663
4085,13,Easy,1,663
4086,13,Easy,1,664
4087,13,Medium,1,668
4088,13,Medium,1,672
4089,13,Hard,1,673
4090,13,Easy,1,673
4091,13,Hard,1,674
4092,13,Easy,1,675
4093,13,Hard,0,675
4094,13,Hard,1,677
4095,13,Medium,1,679
4096,13,Easy,1,681
4097,13,Medium,1,684
4098,13,Easy,1,686
4099,13,Easy,1,686
4100,13,Easy,1,694
4101,13,Hard,1,694
4102,13,Easy,1,695
4103,13,Medium,1,698
4104,13,Easy,1,704
4105,13,Easy,1,709
4106,13,Medium,1,709
4107,13,Medium,1,710
4108,13,Easy,0,712
4109,13,Easy,1,713
4110,13,Easy,1,716
4111,13,Medium,1,718
4112,13,Easy,1,718
4113,13,Easy,1,726
4114,13,Easy,1,726
4115,13,Hard,1,726
4116,13,Medium,1,727
